LINKID,LENGTH,ROUTETYP,AREACODE,LANES,VDF,LINKFLOW,SPEED,LANEFLOW,DELAY,SPEEDFF,LLENGTH,LSPEED,LSPEEDFF,LLANES,LLANEFLO,LDELAY,VCR,VCR2,VCR3,VCR4,INBELT,RURAL,LOSTSPD,VCR5,VCR6,VCR7,LANES1,LANES2,LANES3,LANES4,TIMECONG,TIMEFF,LINKDEL,LINKDELRAT,ESTSPD,SQDERR,SQRTLEN,DELPMIL,RT4,RT3,RT2,ESTTIME,ACTTIME,ACTTIMFF,FLOWDEL,APPRDEL,,Link Stopped Delay,Link Running Time,Approach Delay,Flow Delay,,InBelt,,,,,Rural,,,,,OUTBELT,,,
22792300,0.17,2,19,3,10,644.84,9,214.95,0.08,13,-1.772,2.197,2.565,1.099,5.37,-2.526,0.143,0.021,0.003,0,1,0,4,0,0,0,0,0,1,0,1.133,0.785,0.349,0.444,14.84,34.104,0.412,0.471,0,0,1,0.687,1.133,0.785,0.025,0.016,,51.5872,443.0050800000001,10.317440000000001,16.121000000000002,,51.5872,443.0050800000001,10.317440000000001,16.121000000000002,,0,0,0,0,,0,0,0,0
22842300,0.26,2,16,3,40,1318,35,439.33,0,42,-1.347,3.555,3.738,1.099,6.085,        .   ,0.293,0.086,0.025,0.007,1,0,7,0.002,0.001,0,0,0,1,0,0.446,0.371,0.074,0.2,27.635,54.242,0.51,0,0,0,1,0.565,0.446,0.371,0.023,0,,0,744.67,0,30.314,,0,744.67,0,30.314,,0,0,0,0,,0,0,0,0
22842400,0.37,2,16,3,40,1339.2,20,446.4,1,26,-0.994,2.996,3.258,1.099,6.101,0,0.298,0.089,0.026,0.008,1,0,6,0.002,0.001,0,0,0,1,0,1.11,0.854,0.256,0.3,16.605,11.528,0.608,2.703,0,0,1,1.337,1.11,0.854,0.088,0.281,,1339.2,1790.5104000000001,376.31520000000006,117.8496,,1339.2,1790.5104000000001,376.31520000000006,117.8496,,0,0,0,0,,0,0,0,0
22861500,0.13,2,16,3,10,866.25,28,288.75,0.13,42,-2.04,3.332,3.738,1.099,5.666,-2.04,0.193,0.037,0.007,0.001,1,0,14,0,0,0,0,0,1,0,0.279,0.186,0.093,0.5,26.617,1.913,0.361,1,0,0,1,0.293,0.279,0.186,0.008,0.006,,112.6125,253.81124999999997,5.1975,6.93,,112.6125,253.81124999999997,5.1975,6.93,,0,0,0,0,,0,0,0,0
22873100,0.38,2,17,3,9,1685.76,21,561.92,0.38,38,-0.968,3.045,3.638,1.099,6.331,-0.968,0.375,0.14,0.053,0.02,1,0,17,0.007,0.003,0.001,0,0,1,0,1.086,0.6,0.486,0.81,24.487,12.16,0.616,1,0,0,1,0.931,1.086,0.6,0.053,0.06,,640.5888,1569.4425600000002,101.1456,89.34528,,640.5888,1569.4425600000002,101.1456,89.34528,,0,0,0,0,,0,0,0,0
22882300,0.19,2,17,3,9,1990.17,21,663.39,0.12,38,-1.661,3.045,3.638,1.099,6.497,-2.12,0.442,0.196,0.087,0.038,1,0,17,0.017,0.007,0.003,0,0,1,0,0.543,0.3,0.243,0.81,24.206,10.279,0.436,0.632,0,0,1,0.471,0.543,0.3,0.032,0.01,,238.8204,937.3700699999999,19.9017,63.68544000000001,,238.8204,937.3700699999999,19.9017,63.68544000000001,,0,0,0,0,,0,0,0,0
22883100,0.23,2,17,3,9,4239.36,20,1413.12,0.04,29,-1.47,2.996,3.367,1.099,7.254,-3.219,0.942,0.888,0.836,0.788,1,0,9,0.742,0.699,0.659,0,0,1,0,0.69,0.476,0.214,0.45,18.723,1.63,0.48,0.174,0,0,1,0.737,0.69,0.476,0.122,0.007,,169.5744,3124.4083199999995,29.67552,517.20192,,169.5744,3124.4083199999995,29.67552,517.20192,,0,0,0,0,,0,0,0,0
22892300,0.19,2,17,3,9,2620.8,20,873.6,0.04,29,-1.661,2.996,3.367,1.099,6.773,-3.219,0.582,0.339,0.198,0.115,1,0,9,0.067,0.039,0.023,0,0,1,0,0.57,0.393,0.177,0.45,20.083,0.007,0.436,0.211,0,0,1,0.568,0.57,0.393,0.058,0.005,,104.83200000000001,1488.6144,13.104000000000001,152.0064,,104.83200000000001,1488.6144,13.104000000000001,152.0064,,0,0,0,0,,0,0,0,0
22893200,0.14,2,37,3,13,1272.64,9,424.21,0.38,32,-1.966,2.197,3.466,1.099,6.05,-0.968,0.283,0.08,0.023,0.006,0,0,23,0.002,0.001,0,0,0,1,0,0.933,0.263,0.671,2.556,21.455,155.115,0.374,2.714,0,0,1,0.392,0.933,0.263,0.035,0.028,,483.6032,498.8748800000001,35.63392,44.54240000000001,,0,0,0,0,,0,0,0,0,,483.6032,498.8748800000001,35.63392,44.54240000000001
22901400,0.87,2,37,3,8,1695.4,27,565.13,0.06,28,-0.139,3.296,3.332,1.099,6.337,-2.813,0.377,0.142,0.053,0.02,0,0,1,0.008,0.003,0.001,0,0,1,0,1.933,1.864,0.069,0.037,22.041,24.59,0.933,0.069,0,0,1,2.368,1.933,1.864,0.27,0.028,,101.724,4014.7072,47.4712,457.75800000000004,,0,0,0,0,,0,0,0,0,,101.724,4014.7072,47.4712,457.75800000000004
22903100,0.09,2,37,3,9,3169.32,21,1056.44,0.22,32,-2.408,3.045,3.466,1.099,6.963,-1.514,0.704,0.496,0.349,0.246,0,0,11,0.173,0.122,0.086,0,0,1,0,0.257,0.169,0.088,0.524,18.87,4.537,0.3,2.444,0,0,1,0.286,0.257,0.169,0.063,0.014,,697.2504,906.42552,44.37048,199.66716000000002,,0,0,0,0,,0,0,0,0,,697.2504,906.42552,44.37048,199.66716000000002
22912300,0.26,2,16,3,40,1272,26,424,0.53,34,-1.347,3.258,3.526,1.099,6.05,-0.635,0.283,0.08,0.023,0.006,1,0,8,0.002,0.001,0,0,0,1,0,0.6,0.459,0.141,0.308,21.675,18.703,0.51,2.038,0,0,1,0.72,0.6,0.459,0.035,0.07,,674.1600000000001,915.8399999999999,89.04,44.52,,674.1600000000001,915.8399999999999,89.04,44.52,,0,0,0,0,,0,0,0,0
22961500,0.77,2,33,3,9,3382,20,1127.33,0,37,-0.261,2.996,3.611,1.099,7.028,        .   ,0.752,0.565,0.425,0.319,0,0,17,0.24,0.18,0.135,0,0,1,0,2.31,1.249,1.061,0.85,23.866,14.948,0.877,0,0,0,1,1.936,2.31,1.249,0.371,0,,0,6547.552,0,1254.722,,0,0,0,0,,0,0,0,0,,0,6547.552,0,1254.722
22962300,0.48,2,37,3,9,1019.09,44,339.7,0.07,62,-0.734,3.784,4.127,1.099,5.828,-2.659,0.226,0.051,0.012,0.003,0,0,18,0.001,0,0,0,0,1,0,0.655,0.465,0.19,0.409,39.601,19.349,0.693,0.146,0,0,1,0.727,0.655,0.465,0.03,0.006,,71.33630000000001,740.87843,6.114540000000001,30.5727,,0,0,0,0,,0,0,0,0,,71.33630000000001,740.87843,6.114540000000001,30.5727
22971400,0.28,2,30,3,9,792,21,264,0.06,37,-1.273,3.045,3.611,1.099,5.576,-2.813,0.176,0.031,0.005,0.001,0,0,16,0,0,0,0,0,1,0,0.8,0.454,0.346,0.762,26.62,31.579,0.529,0.214,0,0,1,0.631,0.8,0.454,0.03,0.006,,47.519999999999996,499.752,4.752,23.759999999999998,,0,0,0,0,,0,0,0,0,,47.519999999999996,499.752,4.752,23.759999999999998
22981500,0.18,2,33,3,9,1501,21,500.33,0.06,37,-1.715,3.045,3.611,1.099,6.215,-2.813,0.334,0.111,0.037,0.012,0,0,16,0.004,0.001,0,0,0,1,0,0.514,0.292,0.222,0.762,25.173,17.415,0.424,0.333,0,0,1,0.429,0.514,0.292,0.039,0.004,,90.06,643.929,6.0040000000000004,58.539,,0,0,0,0,,0,0,0,0,,90.06,643.929,6.0040000000000004,58.539
22992300,0.48,2,37,3,9,3878.4,28,1292.8,0.42,42,-0.734,3.332,3.738,1.099,7.165,-0.868,0.862,0.743,0.64,0.552,0,0,14,0.476,0.41,0.353,0,0,1,0,1.029,0.686,0.343,0.5,22.985,25.154,0.693,0.875,0,0,1,1.253,1.029,0.686,0.276,0.092,,1628.9279999999999,4859.6352,356.8128,1070.4384,,0,0,0,0,,0,0,0,0,,1628.9279999999999,4859.6352,356.8128,1070.4384
22993200,0.31,2,37,3,9,1033.23,44,344.41,0,62,-1.171,3.784,4.127,1.099,5.842,        .   ,0.23,0.053,0.012,0.003,0,0,18,0.001,0,0,0,0,1,0,0.423,0.3,0.123,0.409,39.438,20.813,0.557,0,0,0,1,0.472,0.423,0.3,0.02,0,,0,487.68456,0,20.6646,,0,0,0,0,,0,0,0,0,,0,487.68456,0,20.6646
23001400,0.17,2,37,3,8,2263.14,15,754.38,0.16,15,-1.772,2.708,2.398,1.099,6.626,-1.833,0.503,0.253,0.127,0.064,0,0,-4,0.032,0.016,0.008,0,0,1,0,0.68,0.68,0,0,12.103,8.392,0.412,0.941,0,0,1,0.843,0.68,0.68,0.201,0.046,,362.1024,1907.8270199999997,104.10444,454.89114,,0,0,0,0,,0,0,0,0,,362.1024,1907.8270199999997,104.10444,454.89114
23043100,0.51,2,37,3,8,3033.78,38,1011.26,0.06,43,-0.673,3.638,3.761,1.099,6.919,-2.813,0.674,0.455,0.306,0.207,0,0,5,0.139,0.094,0.063,0,0,1,0,0.805,0.712,0.094,0.132,26.582,130.365,0.714,0.118,0,0,1,1.151,0.805,0.712,0.185,0.011,,182.0268,3491.8807800000004,33.37158,561.2493000000001,,0,0,0,0,,0,0,0,0,,182.0268,3491.8807800000004,33.37158,561.2493000000001
23043100,0.37,2,37,3,8,1342.84,8,447.61,0.04,52,-0.994,2.079,3.951,1.099,6.104,-3.219,0.298,0.089,0.027,0.008,0,0,44,0.002,0.001,0,0,0,1,0,2.775,0.427,2.348,5.5,33.753,663.239,0.608,0.108,0,0,1,0.658,2.775,0.427,0.041,0.003,,53.7136,883.58872,4.028519999999999,55.05644,,0,0,0,0,,0,0,0,0,,53.7136,883.58872,4.028519999999999,55.05644
23061500,0.58,2,37,3,13,1497.68,17,499.23,0.15,42,-0.545,2.833,3.738,1.099,6.213,-1.897,0.333,0.111,0.037,0.012,0,0,25,0.004,0.001,0,0,0,1,0,2.047,0.829,1.218,1.471,28.414,130.277,0.762,0.259,0,0,1,1.225,2.047,0.829,0.099,0.027,,224.65200000000002,1834.6580000000001,40.43736,148.27032000000003,,0,0,0,0,,0,0,0,0,,224.65200000000002,1834.6580000000001,40.43736,148.27032000000003
23063100,0.12,2,37,3,8,1638.33,38,546.11,0.06,43,-2.12,3.638,3.761,1.099,6.303,-2.813,0.364,0.133,0.048,0.018,0,0,5,0.006,0.002,0.001,0,0,1,0,0.189,0.167,0.022,0.132,27.875,102.51,0.346,0.5,0,0,1,0.258,0.189,0.167,0.023,0.002,,98.29979999999999,422.68914,3.27666,37.68159,,0,0,0,0,,0,0,0,0,,98.29979999999999,422.68914,3.27666,37.68159
23101500,0.35,2,31,3,40,2836.8,18,945.6,0.1,37,-1.05,2.89,3.611,1.099,6.852,-2.303,0.63,0.397,0.251,0.158,0,0,19,0.1,0.063,0.04,0,0,1,0,1.167,0.568,0.599,1.056,23.22,27.244,0.592,0.286,0,0,1,0.904,1.167,0.568,0.154,0.017,,283.68,2564.4672,48.22560000000001,436.8672,,0,0,0,0,,0,0,0,0,,283.68,2564.4672,48.22560000000001,436.8672
23101500,0.29,2,31,3,9,983.07,35,327.69,0.23,38,-1.238,3.555,3.638,1.099,5.792,-1.47,0.218,0.048,0.01,0.002,0,0,3,0,0,0,0,0,1,0,0.497,0.458,0.039,0.086,26.089,79.404,0.539,0.793,0,0,1,0.667,0.497,0.458,0.04,0.025,,226.10610000000003,655.7076900000001,24.576750000000004,39.3228,,0,0,0,0,,0,0,0,0,,226.10610000000003,655.7076900000001,24.576750000000004,39.3228
23101500,0.66,2,31,3,9,2350.26,7,783.42,0,32,-0.416,1.946,3.466,1.099,6.664,        .   ,0.522,0.273,0.142,0.074,0,0,25,0.039,0.02,0.011,0,0,1,0,5.657,1.238,4.42,3.571,22.72,247.105,0.812,0,0,0,1,1.743,5.657,1.238,0.257,0,,0,4096.503180000001,0,604.01682,,0,0,0,0,,0,0,0,0,,0,4096.503180000001,0,604.01682
23102300,0.16,2,31,3,9,1153.92,27,384.64,0,36,-1.833,3.296,3.584,1.099,5.952,        .   ,0.256,0.066,0.017,0.004,0,0,9,0.001,0,0,0,0,1,0,0.356,0.267,0.089,0.333,25.449,2.404,0.4,0,0,0,1,0.377,0.356,0.267,0.027,0,,0,435.02784,0,31.15584,,0,0,0,0,,0,0,0,0,,0,435.02784,0,31.15584
23112300,0.16,2,31,3,9,2129.28,5,709.76,1.88,15,-1.833,1.609,2.708,1.099,6.565,0.631,0.473,0.224,0.106,0.05,0,0,10,0.024,0.011,0.005,0,0,1,0,1.92,0.64,1.28,2,4.677,0.105,0.4,11.75,0,0,1,2.053,1.92,0.64,0.888,1.305,,4003.0464,4371.411840000001,2778.7104,1890.8006400000002,,0,0,0,0,,0,0,0,0,,4003.0464,4371.411840000001,2778.7104,1890.8006400000002
23141500,0.44,2,31,3,9,2811.63,32,937.21,0.06,42,-0.821,3.466,3.738,1.099,6.843,-2.813,0.625,0.39,0.244,0.152,0,0,10,0.095,0.059,0.037,0,0,1,0,0.825,0.629,0.196,0.313,26.252,33.038,0.663,0.136,0,0,1,1.006,0.825,0.629,0.153,0.01,,168.6978,2828.49978,28.116300000000003,430.17939,,0,0,0,0,,0,0,0,0,,168.6978,2828.49978,28.116300000000003,430.17939
23152300,0.58,2,31,3,9,2609.61,32,869.87,0.06,42,-0.545,3.466,3.738,1.099,6.768,-2.813,0.58,0.336,0.195,0.113,0,0,10,0.066,0.038,0.022,0,0,1,0,1.088,0.829,0.259,0.313,26.96,25.406,0.762,0.103,0,0,1,1.291,1.088,0.829,0.18,0.012,,156.5766,3369.00651,31.315320000000003,469.7298,,0,0,0,0,,0,0,0,0,,156.5766,3369.00651,31.315320000000003,469.7298
23293300,0.11,2,26,3,9,347.26,48,115.75,0,48,-2.207,3.871,3.784,1.099,4.751,        .   ,0.077,0.006,0,0,0,0,-4,0,0,0,0,0,1,0,0.138,0.138,0,0,32.842,229.779,0.332,0,0,0,1,0.201,0.138,0.138,0.003,0,,0,69.79926,0,1.04178,,0,0,0,0,,0,0,0,0,,0,69.79926,0,1.04178
23332400,0.52,2,26,3,10,2165.8,27,721.93,0.11,33,-0.654,3.296,3.497,1.099,6.582,-2.207,0.481,0.232,0.111,0.054,0,0,6,0.026,0.012,0.006,0,0,1,0,1.156,0.945,0.21,0.222,22.684,18.63,0.721,0.212,0,0,1,1.375,1.156,0.945,0.189,0.028,,238.23800000000003,2977.9750000000004,60.64240000000001,409.3362,,0,0,0,0,,0,0,0,0,,238.23800000000003,2977.9750000000004,60.64240000000001,409.3362
23402300,0.45,2,32,3,10,2576.64,22,858.88,0.55,34,-0.799,3.091,3.526,1.099,6.756,-0.598,0.573,0.328,0.188,0.107,0,0,12,0.062,0.035,0.02,0,0,1,0,1.227,0.794,0.433,0.545,20.379,2.629,0.671,1.222,0,0,1,1.325,1.227,0.794,0.231,0.139,,1417.152,3414.048,358.15296,595.20384,,0,0,0,0,,0,0,0,0,,1417.152,3414.048,358.15296,595.20384
23411500,0.32,2,32,3,9,1042.75,29,347.58,0,31,-1.139,3.367,3.434,1.099,5.851,        .   ,0.232,0.054,0.012,0.003,0,0,2,0.001,0,0,0,0,1,0,0.662,0.619,0.043,0.069,23.483,30.432,0.566,0,0,0,1,0.818,0.662,0.619,0.057,0,,0,852.9694999999999,0,59.43675,,0,0,0,0,,0,0,0,0,,0,852.9694999999999,0,59.43675
23411500,0.32,2,32,3,9,2473.5,27,824.5,0.09,31,-1.139,3.296,3.434,1.099,6.715,-2.408,0.55,0.302,0.166,0.091,0,0,4,0.05,0.028,0.015,0,0,1,0,0.711,0.619,0.092,0.148,20.7,39.69,0.566,0.281,0,0,1,0.928,0.711,0.619,0.155,0.017,,222.61499999999998,2295.408,42.0495,383.3925,,0,0,0,0,,0,0,0,0,,222.61499999999998,2295.408,42.0495,383.3925
23411800,0.2,2,32,3,9,1391.95,32,463.98,0.06,42,-1.609,3.466,3.738,1.099,6.14,-2.813,0.309,0.096,0.03,0.009,0,0,10,0.003,0.001,0,0,0,1,0,0.375,0.286,0.089,0.313,27.983,16.138,0.447,0.3,0,0,1,0.429,0.375,0.286,0.033,0.004,,83.517,597.14655,5.5678,45.93435,,0,0,0,0,,0,0,0,0,,83.517,597.14655,5.5678,45.93435
23421500,0.38,2,32,3,9,3505.58,27,1168.53,0,42,-0.968,3.296,3.738,1.099,7.064,        .   ,0.779,0.607,0.473,0.368,0,0,15,0.287,0.224,0.174,0,0,1,0,0.844,0.543,0.302,0.556,25.203,3.231,0.616,0,0,0,1,0.905,0.844,0.543,0.171,0,,0,3172.5499,0,599.4541800000001,,0,0,0,0,,0,0,0,0,,0,3172.5499,0,599.4541800000001
23422300,0.57,2,32,3,8,970.97,38,323.66,0.06,38,-0.562,3.638,3.434,1.099,5.78,-2.813,0.216,0.047,0.01,0.002,0,0,-7,0,0,0,0,0,1,0,0.9,0.9,0,0,27.604,108.074,0.755,0.105,0,0,1,1.239,0.9,0.9,0.069,0.012,,58.2582,1203.0318300000001,11.65164,66.99693,,0,0,0,0,,0,0,0,0,,58.2582,1203.0318300000001,11.65164,66.99693
23442300,0.57,2,32,3,8,2928.43,30,976.14,0.59,41,-0.562,3.401,3.714,1.099,6.884,-0.528,0.651,0.423,0.276,0.179,0,0,11,0.117,0.076,0.049,0,0,1,0,1.14,0.834,0.306,0.367,23.538,41.76,0.755,1.035,0,0,1,1.453,1.14,0.834,0.25,0.143,,1727.7736999999997,4255.00879,418.76548999999994,732.1075,,0,0,0,0,,0,0,0,0,,1727.7736999999997,4255.00879,418.76548999999994,732.1075
23721600,0.45,2,26,3,10,1276.52,8,425.51,0.04,26,-0.799,2.079,3.258,1.099,6.053,-3.219,0.284,0.08,0.023,0.006,0,0,18,0.002,0.001,0,0,0,1,0,3.375,1.038,2.337,2.25,20.686,160.929,0.671,0.089,0,0,1,1.305,3.375,1.038,0.122,0.011,,51.0608,1665.8585999999998,14.04172,155.73543999999998,,0,0,0,0,,0,0,0,0,,51.0608,1665.8585999999998,14.04172,155.73543999999998
23721700,0.37,2,26,3,10,2791.68,25,930.56,0.09,35,-0.994,3.219,3.555,1.099,6.836,-2.408,0.62,0.385,0.239,0.148,0,0,10,0.092,0.057,0.035,0,0,1,0,0.888,0.634,0.254,0.4,22.362,6.959,0.608,0.243,0,0,1,0.993,0.888,0.634,0.172,0.017,,251.25119999999998,2772.1382399999998,47.45856,480.1689599999999,,0,0,0,0,,0,0,0,0,,251.25119999999998,2772.1382399999998,47.45856,480.1689599999999
23733300,0.17,2,57,3,9,85.14,36,28.38,0,49,-1.772,3.584,3.892,1.099,3.346,        .   ,0.019,0,0,0,0,0,13,0,0,0,0,0,1,0,0.283,0.208,0.075,0.361,33.952,4.193,0.412,0,0,0,1,0.3,0.283,0.208,0.001,0,,0,25.541999999999998,0,0.08514000000000001,,0,0,0,0,,0,0,0,0,,0,25.541999999999998,0,0.08514000000000001
23742400,0.28,2,57,3,8,958.08,36,319.36,0.47,49,-1.273,3.584,3.892,1.099,5.766,-0.755,0.213,0.045,0.01,0.002,0,0,13,0,0,0,0,0,1,0,0.467,0.343,0.124,0.361,30.706,28.031,0.529,1.679,0,0,1,0.547,0.467,0.343,0.027,0.034,,450.2976,524.0697600000001,32.574720000000006,25.86816,,0,0,0,0,,0,0,0,0,,450.2976,524.0697600000001,32.574720000000006,25.86816
23743400,0.27,2,57,3,8,2602.88,19,867.63,0.29,38,-1.309,2.944,3.638,1.099,6.766,-1.238,0.578,0.335,0.194,0.112,0,0,19,0.065,0.037,0.022,0,0,1,0,0.853,0.426,0.426,1,23.071,16.569,0.52,1.074,0,0,1,0.702,0.853,0.426,0.112,0.036,,754.8352,1827.22176,93.70367999999999,291.52256,,0,0,0,0,,0,0,0,0,,754.8352,1827.22176,93.70367999999999,291.52256
23763300,0.24,2,59,3,17,706.86,19,235.62,0.24,23,-1.427,2.944,3.135,1.099,5.462,-1.427,0.157,0.025,0.004,0.001,0,0,4,0,0,0,0,0,1,0,0.758,0.626,0.132,0.211,18.648,0.124,0.49,1,0,0,1,0.772,0.758,0.626,0.046,0.041,,169.6464,545.69592,28.981260000000002,32.51556,,0,0,0,0,,0,0,0,0,,169.6464,545.69592,28.981260000000002,32.51556
23773300,0.14,2,59,3,17,1265.24,8,421.75,0,36,-1.966,2.079,3.584,1.099,6.044,        .   ,0.281,0.079,0.022,0.006,0,0,28,0.002,0,0,0,0,1,0,1.05,0.233,0.817,3.5,25.211,296.217,0.374,0,0,0,1,0.333,1.05,0.233,0.026,0,,0,421.32492,0,32.89624,,0,0,0,0,,0,0,0,0,,0,421.32492,0,32.89624
23773300,0.25,2,59,3,8,1115.78,35,371.93,0.09,38,-1.386,3.555,3.638,1.099,5.919,-2.408,0.248,0.061,0.015,0.004,0,0,3,0.001,0,0,0,0,1,0,0.429,0.395,0.034,0.086,26.382,74.262,0.5,0.36,0,0,1,0.569,0.429,0.395,0.038,0.008,,100.4202,634.8788199999999,8.92624,42.39964,,0,0,0,0,,0,0,0,0,,100.4202,634.8788199999999,8.92624,42.39964
23792000,0.16,2,57,3,8,2332.44,23,777.48,0.13,35,-1.833,3.135,3.555,1.099,6.656,-2.04,0.518,0.269,0.139,0.072,0,0,12,0.037,0.019,0.01,0,0,1,0,0.417,0.274,0.143,0.522,22.394,0.367,0.4,0.813,0,0,1,0.429,0.417,0.274,0.064,0.011,,303.2172,1000.61676,25.65684,149.27616,,0,0,0,0,,0,0,0,0,,303.2172,1000.61676,25.65684,149.27616
23792400,0.49,2,57,3,8,813.12,23,271.04,0.33,29,-0.713,3.135,3.367,1.099,5.602,-1.109,0.181,0.033,0.006,0.001,0,0,6,0,0,0,0,0,1,0,1.278,1.014,0.264,0.261,21.824,1.384,0.7,0.673,0,0,1,1.347,1.278,1.014,0.079,0.083,,268.3296,1095.27264,67.48896,64.23648,,0,0,0,0,,0,0,0,0,,268.3296,1095.27264,67.48896,64.23648
23841300,0.25,2,26,3,9,618.86,17,206.29,0,28,-1.386,2.833,3.332,1.099,5.329,        .   ,0.138,0.019,0.003,0,0,0,11,0,0,0,0,0,1,0,0.882,0.536,0.347,0.647,22.46,29.807,0.5,0,0,0,1,0.668,0.882,0.536,0.029,0,,0,413.39848,0,17.94694,,0,0,0,0,,0,0,0,0,,0,413.39848,0,17.94694
23842000,0.16,2,26,3,9,873,20,291,0.11,27,-1.833,2.996,3.296,1.099,5.673,-2.207,0.194,0.038,0.007,0.001,0,0,7,0,0,0,0,0,1,0,0.48,0.356,0.124,0.35,20.795,0.632,0.4,0.688,0,0,1,0.462,0.48,0.356,0.03,0.01,,96.03,403.326,8.73,26.189999999999998,,0,0,0,0,,0,0,0,0,,96.03,403.326,8.73,26.189999999999998
24201700,0.42,2,77,3,27,1342.35,29,447.45,0.14,30,-0.868,3.367,3.401,1.099,6.104,-1.966,0.298,0.089,0.027,0.008,0,0,1,0.002,0.001,0,0,0,1,0,0.869,0.84,0.029,0.034,22.113,47.425,0.648,0.333,0,0,1,1.14,0.869,0.84,0.105,0.03,,187.929,1530.2789999999998,40.2705,140.94674999999998,,0,0,0,0,,0,0,0,0,,187.929,1530.2789999999998,40.2705,140.94674999999998
24282300,0.37,2,16,3,40,1341.06,15,447.02,1.22,27,-0.994,2.708,3.296,1.099,6.103,0.199,0.298,0.089,0.026,0.008,1,0,12,0.002,0.001,0,0,0,1,0,1.48,0.822,0.658,0.8,15.972,0.945,0.608,3.297,0,0,1,1.39,1.48,0.822,0.095,0.351,,1636.0931999999998,1864.0733999999998,470.71205999999995,127.4007,,1636.0931999999998,1864.0733999999998,470.71205999999995,127.4007,,0,0,0,0,,0,0,0,0
24284800,0.71,2,16,3,40,1275.96,20,425.32,0.1,26,-0.342,2.996,3.258,1.099,6.053,-2.303,0.284,0.08,0.023,0.006,1,0,6,0.002,0.001,0,0,0,1,0,2.13,1.638,0.492,0.3,23.215,10.336,0.843,0.141,0,0,1,1.835,2.13,1.638,0.084,0.034,,127.596,2341.3866,43.38264,107.18064000000001,,127.596,2341.3866,43.38264,107.18064000000001,,0,0,0,0,,0,0,0,0
24322300,0.18,2,15,3,10,1240.63,23,413.54,0.11,23,-1.715,3.135,2.944,1.099,6.025,-2.207,0.276,0.076,0.021,0.006,1,0,-4,0.002,0,0,0,0,1,0,0.47,0.47,0,0,18.474,20.484,0.424,0.611,0,0,1,0.585,0.47,0.47,0.032,0.015,,136.4693,725.76855,18.609450000000002,39.700160000000004,,136.4693,725.76855,18.609450000000002,39.700160000000004,,0,0,0,0,,0,0,0,0
24391500,0.39,2,31,3,9,2440.8,17,813.6,0.15,42,-0.942,2.833,3.738,1.099,6.701,-1.897,0.542,0.294,0.16,0.087,0,0,25,0.047,0.025,0.014,0,0,1,0,1.376,0.557,0.819,1.471,26.339,87.215,0.624,0.385,0,0,1,0.888,1.376,0.557,0.119,0.021,,366.12,2167.4304,51.256800000000005,290.4552,,0,0,0,0,,0,0,0,0,,366.12,2167.4304,51.256800000000005,290.4552
24391500,0.52,2,31,3,9,1365.21,35,455.07,0.23,38,-0.654,3.555,3.638,1.099,6.12,-1.47,0.303,0.092,0.028,0.008,0,0,3,0.003,0.001,0,0,0,1,0,0.891,0.821,0.07,0.086,26.061,79.901,0.721,0.442,0,0,1,1.197,0.891,0.821,0.096,0.044,,313.99830000000003,1634.1563700000002,60.06924,131.06016,,0,0,0,0,,0,0,0,0,,313.99830000000003,1634.1563700000002,60.06924,131.06016
24422200,0.38,2,12,3,40,2752.2,14,917.4,1.63,22,-0.968,2.639,3.091,1.099,6.822,0.489,0.612,0.374,0.229,0.14,1,0,8,0.086,0.052,0.032,0,0,1,0,1.629,1.036,0.592,0.571,10.492,12.305,0.616,4.289,0,0,1,2.173,1.629,1.036,0.405,0.884,,4486.085999999999,5980.5306,2432.9447999999998,1114.641,,4486.085999999999,5980.5306,2432.9447999999998,1114.641,,0,0,0,0,,0,0,0,0
24431600,0.23,2,26,3,10,2117.78,27,705.93,0.17,27,-1.47,3.296,3.258,1.099,6.56,-1.772,0.471,0.221,0.104,0.049,0,0,-1,0.023,0.011,0.005,0,0,1,0,0.511,0.511,0,0,18.64,69.89,0.48,0.739,0,0,1,0.74,0.511,0.511,0.118,0.028,,360.02260000000007,1567.1572,59.29784000000001,249.89804,,0,0,0,0,,0,0,0,0,,360.02260000000007,1567.1572,59.29784000000001,249.89804
24432300,0.52,2,26,3,10,1371.02,19,457.01,0.59,21,-0.654,2.944,3.045,1.099,6.125,-0.528,0.305,0.093,0.028,0.009,0,0,2,0.003,0.001,0,0,0,1,0,1.642,1.486,0.156,0.105,15.701,10.883,0.721,1.135,0,0,1,1.987,1.642,1.486,0.253,0.279,,808.9018,2724.2167400000003,382.51458,346.86806,,0,0,0,0,,0,0,0,0,,808.9018,2724.2167400000003,382.51458,346.86806
24441400,0.23,2,59,3,9,832.32,29,277.44,0.07,35,-1.47,3.367,3.555,1.099,5.626,-2.659,0.185,0.034,0.006,0.001,0,0,6,0,0,0,0,0,1,0,0.476,0.394,0.082,0.207,25.346,13.355,0.48,0.304,0,0,1,0.544,0.476,0.394,0.028,0.006,,58.26240000000001,452.78208000000006,4.99392,23.30496,,0,0,0,0,,0,0,0,0,,58.26240000000001,452.78208000000006,4.99392,23.30496
